order_id,customer_id,product_id,store_id,payment_id,order_timestamp,quantity,unit_price,discount,tax,shipping_cost,total_amount,order_status,delivery_days,channel
ORD0009532,CUST00216,PROD00033,STORE028,PAY0009532,2025-11-24 21:28:18,3,550.71,36.6,55.07,12.99,1683.59,Shipped,7,In-Store
ORD0009533,CUST00261,PROD00114,STORE011,PAY0009533,2025-06-05 07:59:20,4,748.85,14.66,74.89,19.01,3074.64,Shipped,4,In-Store
ORD0009534,CUST00583,PROD00261,STORE014,PAY0009534,2025-09-01 05:22:39,2,669.42,27.0,66.94,19.42,1398.2,Delivered,9,Mobile App
ORD0009535,CUST00589,PROD00181,STORE006,PAY0009535,2026-04-28 09:39:05,3,682.77,47.94,68.28,10.69,2079.34,Delivered,9,Mobile App
ORD0009536,CUST00271,PROD00257,STORE017,PAY0009536,2025-05-31 02:00:22,1,638.99,32.24,63.9,17.03,687.68,Returned,3,Mobile App
ORD0009537,CUST00172,PROD00085,STORE033,PAY0009537,2025-09-09 17:44:18,3,93.5,32.55,9.35,17.41,274.71,Returned,6,Web
ORD0009538,CUST00455,PROD00002,STORE038,PAY0009538,2026-02-26 02:00:48,5,862.76,43.94,86.28,17.66,4373.8,Cancelled,1,Web
ORD0009539,CUST00774,PROD00029,STORE011,PAY0009539,2025-07-30 06:28:49,2,87.55,7.9,8.76,9.91,185.87,Delivered,10,Mobile App
ORD0009540,CUST00814,PROD00275,STORE047,PAY0009540,2025-09-19 00:53:50,5,177.91,47.57,17.79,15.96,875.73,Cancelled,1,In-Store
ORD0009541,CUST00647,PROD00047,STORE048,PAY0009541,2025-10-15 08:48:19,2,559.12,16.65,55.91,17.95,1175.45,Returned,2,Web
ORD0009542,CUST00427,PROD00185,STORE029,PAY0009542,2025-10-31 02:12:49,3,805.24,21.79,80.52,6.01,2480.46,Shipped,7,Web
ORD0009543,CUST00362,PROD00011,STORE033,PAY0009543,2025-09-08 12:31:36,3,924.13,6.61,92.41,5.07,2863.26,Cancelled,4,Mobile App
ORD0009544,CUST00592,PROD00075,STORE050,PAY0009544,2025-07-15 11:34:12,5,739.32,4.91,73.93,17.99,3783.61,Cancelled,5,Mobile App
ORD0009545,CUST00661,PROD00157,STORE010,PAY0009545,2025-11-04 23:29:12,2,270.67,48.72,27.07,15.9,535.59,Cancelled,1,Mobile App
ORD0009546,CUST00062,PROD00069,STORE049,PAY0009546,2025-11-24 02:44:34,3,920.41,32.81,92.04,13.89,2834.35,Delivered,4,Mobile App
ORD0009547,CUST00888,PROD00042,STORE019,PAY0009547,2025-06-28 02:36:35,5,476.73,46.04,47.67,7.61,2392.89,Returned,8,In-Store
ORD0009548,CUST00417,PROD00054,STORE016,PAY0009548,2025-10-29 02:44:53,1,885.76,17.99,88.58,13.64,969.99,Delivered,1,Web
ORD0009549,CUST00474,PROD00279,STORE043,PAY0009549,2025-08-23 07:04:05,3,608.82,39.3,60.88,13.2,1861.24,Shipped,8,Mobile App
ORD0009550,CUST00468,PROD00255,STORE049,PAY0009550,2026-01-03 22:27:54,3,100.33,46.36,10.03,6.46,271.12,Returned,8,In-Store
ORD0009551,CUST00130,PROD00122,STORE046,PAY0009551,2026-04-03 11:41:02,3,357.36,22.89,35.74,13.6,1098.53,Cancelled,10,Mobile App
ORD0009552,CUST00338,PROD00261,STORE023,PAY0009552,2025-08-21 01:22:24,5,669.42,34.76,66.94,13.79,3393.07,Cancelled,4,In-Store
ORD0009553,CUST00227,PROD00036,STORE015,PAY0009553,2025-11-18 15:06:08,1,111.17,26.62,11.12,11.97,107.64,Cancelled,6,Mobile App
ORD0009554,CUST00908,PROD00270,STORE012,PAY0009554,2025-11-07 22:56:08,3,492.47,37.05,49.25,7.84,1497.45,Shipped,1,In-Store
ORD0009555,CUST00935,PROD00201,STORE028,PAY0009555,2026-04-20 17:29:49,5,356.0,17.12,35.6,18.11,1816.59,Shipped,1,Web
ORD0009556,CUST00967,PROD00138,STORE032,PAY0009556,2026-02-03 10:43:40,3,481.37,6.45,48.14,6.86,1492.66,Shipped,8,Web
ORD0009557,CUST00551,PROD00237,STORE011,PAY0009557,2026-03-25 11:32:34,2,725.88,1.3,72.59,5.77,1528.82,Returned,7,In-Store
ORD0009558,CUST00407,PROD00120,STORE007,PAY0009558,2026-03-19 07:52:45,3,515.02,44.15,51.5,6.94,1559.35,Returned,3,Web
ORD0009559,CUST00991,PROD00051,STORE036,PAY0009559,2026-05-01 21:28:56,2,832.77,35.97,83.28,15.94,1728.79,Cancelled,7,Web
ORD0009560,CUST00293,PROD00194,STORE046,PAY0009560,2025-10-31 23:02:07,5,931.61,47.44,93.16,10.35,4714.12,Cancelled,6,Mobile App
ORD0009561,CUST00574,PROD00060,STORE017,PAY0009561,2025-10-14 09:35:32,2,782.97,37.44,78.3,8.69,1615.49,Shipped,6,Web
ORD0009562,CUST00636,PROD00191,STORE043,PAY0009562,2026-02-17 11:15:02,2,665.73,38.72,66.57,15.71,1375.02,Shipped,9,Mobile App
ORD0009563,CUST00884,PROD00125,STORE029,PAY0009563,2026-03-25 15:14:15,1,967.8,39.88,96.78,13.9,1038.6,Shipped,10,In-Store
ORD0009564,CUST00946,PROD00037,STORE015,PAY0009564,2025-12-30 13:19:57,1,385.04,49.6,38.5,9.0,382.94,Delivered,10,In-Store
ORD0009565,CUST00332,PROD00063,STORE010,PAY0009565,2026-01-17 08:50:47,4,983.01,22.44,98.3,19.9,4027.8,Shipped,7,Web
ORD0009566,CUST00723,PROD00045,STORE029,PAY0009566,2026-04-18 01:31:43,2,263.25,40.6,26.33,6.16,518.39,Delivered,8,Mobile App
ORD0009567,CUST00087,PROD00182,STORE003,PAY0009567,2025-07-08 14:19:31,2,650.53,41.53,65.05,12.65,1337.23,Shipped,4,Web
ORD0009568,CUST00181,PROD00112,STORE022,PAY0009568,2025-05-23 17:14:55,5,39.83,44.28,3.98,14.66,173.51,Returned,2,Mobile App
ORD0009569,CUST00384,PROD00099,STORE041,PAY0009569,2025-08-29 16:24:36,5,97.38,9.75,9.74,12.76,499.65,Cancelled,1,Mobile App
ORD0009570,CUST00087,PROD00069,STORE031,PAY0009570,2026-02-10 19:21:54,4,920.41,17.32,92.04,11.45,3767.81,Delivered,5,Mobile App
ORD0009571,CUST00917,PROD00025,STORE002,PAY0009571,2025-12-27 14:21:43,1,395.32,5.29,39.53,16.25,445.81,Returned,5,In-Store
ORD0009572,CUST00344,PROD00154,STORE029,PAY0009572,2026-01-18 15:37:39,5,500.38,2.93,50.04,5.91,2554.92,Cancelled,5,Web
ORD0009573,CUST00570,PROD00186,STORE050,PAY0009573,2025-12-04 07:20:20,4,981.06,47.29,98.11,16.46,3991.52,Delivered,10,Mobile App
ORD0009574,CUST00405,PROD00239,STORE046,PAY0009574,2025-10-22 14:14:56,2,104.78,26.67,10.48,19.9,213.27,Cancelled,6,Web
ORD0009575,CUST00673,PROD00260,STORE040,PAY0009575,2025-09-26 00:13:04,1,151.2,41.63,15.12,15.79,140.48,Shipped,1,Web
ORD0009576,CUST00094,PROD00242,STORE006,PAY0009576,2026-03-09 09:38:05,5,915.89,31.16,91.59,16.79,4656.67,Shipped,2,In-Store
ORD0009577,CUST00701,PROD00076,STORE007,PAY0009577,2026-01-04 13:36:27,3,403.77,2.32,40.38,8.92,1258.29,Cancelled,7,Mobile App
ORD0009578,CUST00163,PROD00262,STORE040,PAY0009578,2026-05-06 07:39:43,5,523.85,44.35,52.39,6.85,2634.14,Shipped,5,Web
ORD0009579,CUST00237,PROD00051,STORE037,PAY0009579,2025-06-29 05:13:07,5,832.77,5.74,83.28,17.7,4259.09,Delivered,5,Web
ORD0009580,CUST00053,PROD00089,STORE005,PAY0009580,2025-10-23 18:18:02,1,311.45,13.36,31.14,12.81,342.04,Cancelled,5,Mobile App
ORD0009581,CUST00640,PROD00233,STORE013,PAY0009581,2025-06-27 03:42:55,2,90.68,45.28,9.07,16.15,161.3,Cancelled,5,Web
ORD0009582,CUST00117,PROD00046,STORE007,PAY0009582,2026-04-14 22:45:59,2,823.69,40.39,82.37,16.74,1706.1,Cancelled,9,Mobile App
ORD0009583,CUST00600,PROD00134,STORE023,PAY0009583,2025-08-25 01:26:09,2,157.13,31.24,15.71,14.06,312.79,Cancelled,1,Mobile App
ORD0009584,CUST00569,PROD00241,STORE008,PAY0009584,2025-07-21 18:21:11,2,801.53,36.76,80.15,16.1,1662.55,Returned,9,Mobile App
ORD0009585,CUST00165,PROD00227,STORE024,PAY0009585,2026-04-01 14:13:59,4,688.9,3.44,68.89,16.02,2837.07,Delivered,2,Mobile App
ORD0009586,CUST00385,PROD00104,STORE045,PAY0009586,2026-03-14 18:52:46,5,85.67,20.47,8.57,19.71,436.16,Returned,10,In-Store
ORD0009587,CUST00829,PROD00161,STORE048,PAY0009587,2026-01-09 14:41:12,2,630.34,47.18,63.03,13.42,1289.95,Shipped,10,Mobile App
ORD0009588,CUST00353,PROD00093,STORE009,PAY0009588,2026-02-06 18:03:39,3,481.53,48.29,48.15,5.97,1450.42,Delivered,9,Web
ORD0009589,CUST00562,PROD00170,STORE036,PAY0009589,2025-10-09 21:11:41,1,155.63,8.74,15.56,6.41,168.86,Delivered,5,Mobile App
ORD0009590,CUST00536,PROD00253,STORE033,PAY0009590,2025-06-12 13:28:47,1,447.4,27.63,44.74,9.04,473.55,Shipped,5,Mobile App
ORD0009591,CUST00006,PROD00180,STORE031,PAY0009591,2026-05-08 04:56:22,4,625.87,44.29,62.59,11.12,2532.9,Delivered,9,In-Store
ORD0009592,CUST00448,PROD00112,STORE028,PAY0009592,2025-05-09 05:12:34,2,39.83,44.3,3.98,5.61,44.95,Shipped,6,In-Store
ORD0009593,CUST00376,PROD00210,STORE043,PAY0009593,2025-08-02 10:56:54,2,51.66,24.03,5.17,10.03,94.49,Cancelled,7,Web
ORD0009594,CUST00715,PROD00070,STORE025,PAY0009594,2025-08-31 10:51:24,5,710.6,41.1,71.06,19.79,3602.75,Cancelled,7,In-Store
ORD0009595,CUST00071,PROD00203,STORE009,PAY0009595,2026-04-11 08:20:18,3,936.8,0.44,93.68,10.66,2914.3,Delivered,8,Web
ORD0009596,CUST00981,PROD00063,STORE019,PAY0009596,2025-09-21 16:26:23,5,983.01,11.05,98.3,14.53,5016.83,Delivered,5,Mobile App
ORD0009597,CUST00324,PROD00131,STORE005,PAY0009597,2026-01-20 00:50:31,3,290.95,6.34,29.09,17.99,913.59,Cancelled,2,In-Store
ORD0009598,CUST00398,PROD00149,STORE044,PAY0009598,2025-12-21 11:04:40,1,543.11,24.28,54.31,8.79,581.93,Returned,3,In-Store
ORD0009599,CUST00088,PROD00182,STORE047,PAY0009599,2025-12-13 12:07:47,4,650.53,34.77,65.05,5.52,2637.92,Delivered,9,In-Store
ORD0009600,CUST00342,PROD00033,STORE003,PAY0009600,2026-04-14 08:25:52,1,550.71,31.3,55.07,15.43,589.91,Returned,4,Web
ORD0009601,CUST00465,PROD00207,STORE002,PAY0009601,2025-12-28 12:01:12,4,433.94,41.9,43.39,17.36,1754.61,Returned,1,In-Store
ORD0009602,CUST00926,PROD00182,STORE043,PAY0009602,2026-03-10 03:44:20,4,650.53,15.61,65.05,14.61,2666.17,Cancelled,9,Web
ORD0009603,CUST00731,PROD00162,STORE039,PAY0009603,2026-02-27 19:03:28,2,135.38,17.5,13.54,19.14,285.94,Delivered,8,Mobile App
ORD0009604,CUST00134,PROD00035,STORE040,PAY0009604,2025-08-27 17:05:28,3,983.45,44.37,98.35,7.65,3011.98,Cancelled,5,Web
ORD0009605,CUST00135,PROD00182,STORE019,PAY0009605,2025-12-16 06:25:43,4,650.53,43.58,65.05,13.57,2637.16,Cancelled,10,In-Store
ORD0009606,CUST00824,PROD00206,STORE047,PAY0009606,2026-02-02 07:30:10,5,579.23,25.33,57.92,15.61,2944.35,Delivered,2,Mobile App
ORD0009607,CUST00670,PROD00006,STORE001,PAY0009607,2026-01-02 08:27:40,5,519.33,47.34,51.93,17.85,2619.09,Delivered,4,In-Store
ORD0009608,CUST00531,PROD00115,STORE025,PAY0009608,2025-09-30 23:50:46,5,652.64,30.49,65.26,5.51,3303.48,Shipped,2,In-Store
ORD0009609,CUST00847,PROD00262,STORE025,PAY0009609,2026-04-11 11:41:14,5,523.85,45.11,52.39,11.63,2638.16,Shipped,7,In-Store
ORD0009610,CUST00053,PROD00035,STORE043,PAY0009610,2025-11-19 06:49:10,3,983.45,12.67,98.35,19.61,3055.64,Returned,7,In-Store
ORD0009611,CUST00558,PROD00219,STORE030,PAY0009611,2025-08-08 08:51:53,3,25.53,44.74,2.55,12.69,47.09,Delivered,1,Web
ORD0009612,CUST00169,PROD00255,STORE041,PAY0009612,2025-07-03 10:44:19,2,100.33,12.37,10.03,6.69,205.01,Cancelled,8,In-Store
ORD0009613,CUST00536,PROD00290,STORE004,PAY0009613,2026-04-16 09:55:05,1,529.37,31.01,52.94,10.32,561.62,Returned,5,In-Store
ORD0009614,CUST00162,PROD00015,STORE036,PAY0009614,2025-11-17 11:25:26,3,767.96,14.5,76.8,11.55,2377.73,Cancelled,7,In-Store
ORD0009615,CUST00453,PROD00244,STORE015,PAY0009615,2025-06-01 22:42:09,3,556.57,10.04,55.66,18.45,1733.78,Shipped,3,Mobile App
ORD0009616,CUST00130,PROD00040,STORE001,PAY0009616,2025-06-14 11:36:53,5,740.65,0.66,74.06,10.98,3787.63,Delivered,3,In-Store
ORD0009617,CUST00273,PROD00213,STORE020,PAY0009617,2025-07-09 22:38:31,3,957.57,14.22,95.76,6.14,2960.39,Cancelled,9,Mobile App
ORD0009618,CUST00092,PROD00037,STORE034,PAY0009618,2025-12-15 18:22:20,5,385.04,3.03,38.5,12.0,1972.67,Shipped,9,Mobile App
ORD0009619,CUST00655,PROD00060,STORE017,PAY0009619,2026-01-13 07:53:46,3,782.97,7.69,78.3,9.78,2429.3,Returned,1,Mobile App
ORD0009620,CUST00150,PROD00044,STORE045,PAY0009620,2026-03-02 10:41:09,2,710.61,44.5,71.06,17.64,1465.42,Shipped,2,Mobile App
ORD0009621,CUST00590,PROD00078,STORE001,PAY0009621,2025-06-01 11:26:22,4,157.83,38.99,15.78,10.27,618.38,Cancelled,6,In-Store
ORD0009622,CUST00713,PROD00052,STORE001,PAY0009622,2026-03-25 18:01:47,5,582.41,35.53,58.24,17.87,2952.63,Delivered,5,Mobile App
ORD0009623,CUST00680,PROD00285,STORE038,PAY0009623,2025-12-07 06:33:58,4,899.03,40.86,89.9,19.29,3664.45,Shipped,8,In-Store
ORD0009624,CUST00718,PROD00034,STORE043,PAY0009624,2025-08-15 12:10:42,5,664.16,41.36,66.42,18.79,3364.65,Shipped,10,Mobile App
ORD0009625,CUST00973,PROD00289,STORE048,PAY0009625,2025-06-21 22:27:59,4,552.86,12.1,55.29,11.47,2266.1,Cancelled,4,Web
ORD0009626,CUST00622,PROD00122,STORE005,PAY0009626,2025-06-23 11:36:26,3,357.36,36.37,35.74,18.42,1089.87,Shipped,6,In-Store
ORD0009627,CUST00001,PROD00252,STORE002,PAY0009627,2025-06-08 13:58:04,2,185.27,22.13,18.53,9.74,376.68,Delivered,9,Mobile App
ORD0009628,CUST00648,PROD00145,STORE036,PAY0009628,2026-04-11 01:37:50,3,721.36,46.72,72.14,17.58,2207.08,Shipped,6,Web
ORD0009629,CUST00294,PROD00224,STORE008,PAY0009629,2025-07-27 08:36:54,5,373.58,15.64,37.36,5.98,1895.6,Returned,2,Mobile App
ORD0009630,CUST00949,PROD00103,STORE016,PAY0009630,2026-02-28 07:20:02,1,634.68,27.53,63.47,15.76,686.38,Delivered,4,Web
ORD0009631,CUST00170,PROD00277,STORE026,PAY0009631,2026-02-24 02:09:32,5,644.87,32.64,64.49,18.79,3274.99,Delivered,2,Web
ORD0009632,CUST00028,PROD00204,STORE008,PAY0009632,2026-03-29 03:21:29,3,692.88,34.0,69.29,5.03,2118.96,Returned,10,In-Store
ORD0009633,CUST00771,PROD00033,STORE010,PAY0009633,2025-11-29 16:27:17,1,550.71,19.91,55.07,15.71,601.58,Cancelled,6,Web
ORD0009634,CUST00517,PROD00254,STORE027,PAY0009634,2025-10-13 01:34:05,2,371.57,16.15,37.16,11.23,775.38,Delivered,5,In-Store
ORD0009635,CUST00731,PROD00138,STORE046,PAY0009635,2026-02-17 07:12:27,2,481.37,28.3,48.14,18.62,1001.2,Cancelled,6,Mobile App
ORD0009636,CUST00204,PROD00064,STORE038,PAY0009636,2026-02-05 05:41:13,4,331.64,40.47,33.16,13.87,1333.12,Shipped,8,Web
ORD0009637,CUST00550,PROD00101,STORE043,PAY0009637,2025-07-29 12:39:59,1,762.04,25.62,76.2,7.83,820.45,Returned,8,In-Store
ORD0009638,CUST00261,PROD00194,STORE042,PAY0009638,2025-07-23 04:57:41,4,931.61,27.71,93.16,15.9,3807.79,Returned,10,Mobile App
ORD0009639,CUST00174,PROD00256,STORE009,PAY0009639,2026-02-20 18:53:07,3,738.87,8.72,73.89,13.15,2294.93,Returned,1,Mobile App
ORD0009640,CUST01000,PROD00007,STORE031,PAY0009640,2025-12-14 06:42:22,4,130.49,4.88,13.05,16.28,546.41,Shipped,3,Mobile App
ORD0009641,CUST00728,PROD00282,STORE014,PAY0009641,2026-03-07 06:59:23,5,911.15,36.71,91.12,16.52,4626.68,Returned,8,Web
ORD0009642,CUST00994,PROD00082,STORE001,PAY0009642,2025-05-14 01:52:15,5,391.14,33.18,39.11,6.58,1968.21,Returned,6,Web
ORD0009643,CUST00702,PROD00070,STORE034,PAY0009643,2026-02-16 13:23:32,4,710.6,30.54,71.06,16.48,2899.4,Shipped,7,In-Store
ORD0009644,CUST00050,PROD00239,STORE024,PAY0009644,2025-11-22 08:47:01,3,104.78,38.52,10.48,15.22,301.52,Returned,3,Mobile App
ORD0009645,CUST00677,PROD00205,STORE044,PAY0009645,2026-04-05 09:58:39,5,644.14,20.25,64.41,7.62,3272.48,Shipped,7,Web
ORD0009646,CUST00269,PROD00058,STORE030,PAY0009646,2025-10-30 14:10:06,5,553.63,13.74,55.36,15.11,2824.88,Cancelled,3,Mobile App
ORD0009647,CUST00637,PROD00112,STORE046,PAY0009647,2025-06-07 00:46:18,5,39.83,38.22,3.98,18.97,183.88,Cancelled,1,In-Store
ORD0009648,CUST00776,PROD00043,STORE035,PAY0009648,2025-10-03 10:29:48,5,474.08,9.56,47.41,15.11,2423.36,Delivered,6,In-Store
ORD0009649,CUST00732,PROD00043,STORE036,PAY0009649,2026-05-01 08:42:46,4,474.08,3.29,47.41,8.18,1948.62,Returned,1,Mobile App
ORD0009650,CUST00961,PROD00254,STORE002,PAY0009650,2025-11-09 12:18:27,1,371.57,33.07,37.16,17.59,393.25,Returned,5,In-Store
ORD0009651,CUST00340,PROD00128,STORE010,PAY0009651,2026-04-11 22:38:28,2,477.36,7.8,47.74,8.02,1002.68,Shipped,5,Mobile App
ORD0009652,CUST00898,PROD00044,STORE007,PAY0009652,2025-07-30 18:12:12,5,710.61,38.08,71.06,10.21,3596.24,Delivered,5,Web
ORD0009653,CUST00242,PROD00196,STORE049,PAY0009653,2026-01-05 06:28:34,1,461.49,6.61,46.15,9.89,510.92,Returned,8,Mobile App
ORD0009654,CUST00939,PROD00053,STORE045,PAY0009654,2026-04-03 01:58:13,4,438.13,45.54,43.81,17.46,1768.25,Shipped,7,Mobile App
ORD0009655,CUST00679,PROD00251,STORE036,PAY0009655,2025-07-06 05:43:04,4,699.59,36.07,69.96,13.51,2845.76,Returned,4,Web
ORD0009656,CUST00734,PROD00278,STORE030,PAY0009656,2025-10-22 05:41:50,5,614.4,21.25,61.44,14.58,3126.77,Delivered,5,In-Store
ORD0009657,CUST00271,PROD00178,STORE028,PAY0009657,2026-01-28 06:03:30,4,32.11,15.3,3.21,12.01,128.36,Delivered,10,Web
ORD0009658,CUST00683,PROD00072,STORE035,PAY0009658,2025-07-24 16:57:04,2,336.15,14.32,33.62,12.83,704.43,Returned,9,Mobile App
ORD0009659,CUST00005,PROD00021,STORE014,PAY0009659,2025-11-29 07:27:50,4,440.74,38.19,44.07,9.98,1778.82,Returned,8,Web
ORD0009660,CUST00055,PROD00177,STORE024,PAY0009660,2025-11-18 23:08:25,4,130.68,48.34,13.07,11.16,498.61,Returned,3,Web
ORD0009661,CUST00707,PROD00247,STORE012,PAY0009661,2025-10-01 11:20:07,1,933.72,38.17,93.37,6.0,994.92,Cancelled,1,In-Store
ORD0009662,CUST00147,PROD00107,STORE011,PAY0009662,2025-08-23 06:13:30,2,965.54,14.35,96.55,7.63,2020.91,Delivered,2,In-Store
ORD0009663,CUST00957,PROD00211,STORE045,PAY0009663,2025-06-04 13:48:46,2,867.54,7.92,86.75,13.13,1827.04,Returned,3,Web
ORD0009664,CUST00594,PROD00277,STORE022,PAY0009664,2025-05-13 00:03:00,1,644.87,12.49,64.49,5.13,702.0,Returned,2,Web
ORD0009665,CUST00159,PROD00286,STORE024,PAY0009665,2025-08-22 10:05:57,3,877.33,35.79,87.73,7.15,2691.08,Cancelled,10,Web
ORD0009666,CUST00975,PROD00268,STORE008,PAY0009666,2025-07-02 12:27:53,3,390.95,48.25,39.09,14.13,1177.82,Delivered,3,Mobile App
ORD0009667,CUST00430,PROD00293,STORE007,PAY0009667,2026-01-05 06:01:14,4,788.11,30.65,78.81,11.51,3212.11,Delivered,7,In-Store
ORD0009668,CUST00599,PROD00139,STORE037,PAY0009668,2026-01-22 17:48:52,5,901.6,47.68,90.16,13.02,4563.5,Shipped,3,In-Store
ORD0009669,CUST00032,PROD00200,STORE005,PAY0009669,2026-04-01 05:51:43,4,396.97,8.87,39.7,12.08,1630.79,Cancelled,10,Mobile App
ORD0009670,CUST00170,PROD00157,STORE004,PAY0009670,2026-01-30 22:12:51,4,270.67,44.89,27.07,7.36,1072.22,Returned,6,Web
ORD0009671,CUST00469,PROD00017,STORE006,PAY0009671,2026-03-10 20:38:27,1,133.67,29.21,13.37,15.44,133.27,Returned,6,In-Store
ORD0009672,CUST00113,PROD00189,STORE013,PAY0009672,2025-05-14 02:15:20,4,73.19,28.13,7.32,8.39,280.34,Returned,3,Mobile App
ORD0009673,CUST00252,PROD00268,STORE004,PAY0009673,2025-08-26 07:35:35,2,390.95,10.78,39.09,14.15,824.36,Shipped,7,Web
ORD0009674,CUST00184,PROD00233,STORE022,PAY0009674,2025-11-25 07:23:49,3,90.68,21.6,9.07,5.99,265.5,Delivered,3,Web
ORD0009675,CUST00903,PROD00083,STORE049,PAY0009675,2026-03-11 21:32:45,5,693.42,35.68,69.34,7.32,3508.08,Shipped,9,In-Store
ORD0009676,CUST00175,PROD00037,STORE042,PAY0009676,2025-07-10 09:01:06,3,385.04,38.25,38.5,17.98,1173.35,Returned,9,Mobile App
ORD0009677,CUST00502,PROD00267,STORE038,PAY0009677,2025-06-30 16:57:59,4,838.17,17.75,83.82,16.16,3434.91,Cancelled,3,Mobile App
ORD0009678,CUST00973,PROD00174,STORE027,PAY0009678,2025-06-15 09:13:41,4,731.88,15.34,73.19,17.91,3003.28,Cancelled,5,Web
ORD0009679,CUST00190,PROD00155,STORE011,PAY0009679,2025-12-05 18:48:27,4,732.63,3.28,73.26,6.99,3007.49,Returned,8,Mobile App
ORD0009680,CUST00461,PROD00051,STORE038,PAY0009680,2026-02-05 11:47:09,2,832.77,8.66,83.28,8.11,1748.27,Returned,3,In-Store
ORD0009681,CUST00964,PROD00134,STORE041,PAY0009681,2025-06-29 15:31:14,5,157.13,38.56,15.71,12.0,774.8,Cancelled,5,Mobile App
ORD0009682,CUST00212,PROD00160,STORE028,PAY0009682,2026-02-13 03:36:35,1,637.71,41.12,63.77,17.1,677.46,Cancelled,9,Web
ORD0009683,CUST00366,PROD00174,STORE044,PAY0009683,2026-02-27 04:02:27,4,731.88,24.33,73.19,18.53,2994.91,Delivered,8,In-Store
ORD0009684,CUST00310,PROD00150,STORE039,PAY0009684,2025-10-29 17:21:10,2,540.41,29.96,54.04,15.77,1120.67,Returned,2,In-Store
ORD0009685,CUST00162,PROD00187,STORE045,PAY0009685,2025-06-29 08:47:40,4,565.99,25.06,56.6,16.9,2312.4,Returned,6,Mobile App
ORD0009686,CUST00623,PROD00035,STORE025,PAY0009686,2025-12-06 02:13:48,1,983.45,14.48,98.35,5.82,1073.14,Returned,6,Web
ORD0009687,CUST00302,PROD00257,STORE034,PAY0009687,2025-05-12 17:22:22,5,638.99,30.81,63.9,7.58,3235.62,Delivered,7,Web
ORD0009688,CUST00463,PROD00241,STORE020,PAY0009688,2025-12-12 17:17:36,2,801.53,19.66,80.15,18.76,1682.31,Returned,6,Mobile App
ORD0009689,CUST00744,PROD00098,STORE032,PAY0009689,2025-07-07 13:51:45,2,544.8,19.22,54.48,19.68,1144.54,Shipped,1,Mobile App
ORD0009690,CUST00631,PROD00084,STORE015,PAY0009690,2026-02-23 14:49:28,1,275.91,21.43,27.59,11.43,293.5,Shipped,5,In-Store
ORD0009691,CUST00811,PROD00212,STORE006,PAY0009691,2026-01-16 18:53:43,1,800.9,43.59,80.09,5.35,842.75,Cancelled,1,In-Store
ORD0009692,CUST00252,PROD00106,STORE037,PAY0009692,2026-01-15 05:13:24,3,431.2,22.04,43.12,12.86,1327.54,Cancelled,6,Web
ORD0009693,CUST00873,PROD00035,STORE011,PAY0009693,2026-03-13 18:31:49,3,983.45,24.41,98.35,15.9,3040.19,Returned,1,In-Store
ORD0009694,CUST00125,PROD00022,STORE044,PAY0009694,2025-12-25 01:39:49,1,466.09,11.85,46.61,5.83,506.68,Delivered,8,In-Store
ORD0009695,CUST00935,PROD00278,STORE004,PAY0009695,2025-08-03 04:23:17,1,614.4,14.74,61.44,9.12,670.22,Cancelled,2,Mobile App
ORD0009696,CUST00832,PROD00233,STORE031,PAY0009696,2025-11-15 01:02:30,3,90.68,16.19,9.07,18.05,282.97,Delivered,9,Mobile App
ORD0009697,CUST00258,PROD00237,STORE031,PAY0009697,2026-01-17 23:07:34,3,725.88,36.08,72.59,17.67,2231.82,Returned,2,Web
ORD0009698,CUST00459,PROD00270,STORE011,PAY0009698,2025-05-15 05:30:40,1,492.47,47.33,49.25,5.17,499.56,Delivered,5,Web
ORD0009699,CUST00924,PROD00072,STORE014,PAY0009699,2025-05-11 18:21:17,4,336.15,13.99,33.62,8.69,1372.92,Delivered,6,Web
ORD0009700,CUST00914,PROD00272,STORE011,PAY0009700,2025-09-24 14:20:33,1,609.98,35.03,61.0,12.58,648.53,Cancelled,8,Mobile App
ORD0009701,CUST00746,PROD00095,STORE048,PAY0009701,2026-01-07 13:03:33,1,450.95,30.33,45.09,12.14,477.85,Returned,6,Web
ORD0009702,CUST00276,PROD00282,STORE048,PAY0009702,2025-12-12 08:59:36,2,911.15,42.94,91.12,12.03,1882.51,Returned,9,Web
ORD0009703,CUST00595,PROD00222,STORE041,PAY0009703,2025-09-06 17:27:04,5,200.19,11.35,20.02,12.76,1022.38,Shipped,5,Mobile App
ORD0009704,CUST00809,PROD00266,STORE014,PAY0009704,2026-01-15 22:22:26,5,59.11,17.35,5.91,18.68,302.79,Returned,1,Web
ORD0009705,CUST00218,PROD00089,STORE022,PAY0009705,2025-07-23 21:11:02,1,311.45,37.38,31.14,8.74,313.95,Delivered,8,In-Store
ORD0009706,CUST00213,PROD00291,STORE014,PAY0009706,2026-02-07 05:45:31,1,171.68,13.72,17.17,8.64,183.77,Delivered,6,In-Store
ORD0009707,CUST00054,PROD00022,STORE010,PAY0009707,2025-08-28 05:27:55,5,466.09,46.72,46.61,14.21,2344.55,Returned,3,Mobile App
ORD0009708,CUST00872,PROD00291,STORE015,PAY0009708,2026-01-14 05:49:01,2,171.68,34.55,17.17,10.37,336.35,Shipped,8,Mobile App
