payment_id,order_id,payment_method,payment_provider,payment_status,transaction_timestamp,amount_paid,currency,fraud_flag,refund_status
PAY0007038,ORD0007038,Net Banking,Square,Pending,2025-10-12 04:37:11,432.82,USD,True,No Refund
PAY0007039,ORD0007039,Net Banking,Square,Success,2025-07-13 01:29:31,412.66,USD,False,Partial Refund
PAY0007040,ORD0007040,Net Banking,PayPal,Success,2026-03-20 13:01:49,151.03,USD,False,No Refund
PAY0007041,ORD0007041,Debit Card,Razorpay,Failed,2025-08-30 19:48:00,1326.8,USD,True,Refunded
PAY0007042,ORD0007042,UPI,PayPal,Pending,2026-01-13 23:01:36,951.41,USD,False,No Refund
PAY0007043,ORD0007043,UPI,Stripe,Failed,2026-01-07 21:47:40,1096.22,USD,True,Partial Refund
PAY0007044,ORD0007044,UPI,Square,Pending,2025-07-09 00:57:23,1582.42,USD,True,No Refund
PAY0007045,ORD0007045,UPI,Razorpay,Success,2025-11-16 13:48:14,775.42,USD,False,No Refund
PAY0007046,ORD0007046,Net Banking,Square,Success,2025-07-15 03:30:55,1476.52,USD,False,No Refund
PAY0007047,ORD0007047,PayPal,PayPal,Pending,2026-05-09 06:37:53,657.5,USD,False,Refunded
PAY0007048,ORD0007048,PayPal,Stripe,Success,2026-02-14 12:33:22,999.02,USD,False,Partial Refund
PAY0007049,ORD0007049,Net Banking,Stripe,Pending,2026-02-07 15:52:30,1270.59,USD,False,Refunded
PAY0007050,ORD0007050,PayPal,PayPal,Pending,2026-02-20 20:47:33,265.53,USD,False,Partial Refund
PAY0007051,ORD0007051,Credit Card,Razorpay,Pending,2025-08-06 10:43:25,638.06,USD,False,Refunded
PAY0007052,ORD0007052,PayPal,Razorpay,Success,2025-09-05 12:20:55,2647.88,USD,True,No Refund
PAY0007053,ORD0007053,Credit Card,Razorpay,Success,2026-01-23 17:18:34,606.31,USD,False,Refunded
PAY0007054,ORD0007054,Debit Card,Square,Pending,2025-11-09 11:41:03,2613.92,USD,False,Refunded
PAY0007055,ORD0007055,UPI,Stripe,Pending,2026-04-04 14:10:47,2631.53,USD,False,No Refund
PAY0007056,ORD0007056,Net Banking,Razorpay,Failed,2025-10-13 04:58:05,260.77,USD,False,No Refund
PAY0007057,ORD0007057,Net Banking,Stripe,Success,2026-04-18 04:54:59,1459.35,USD,False,Partial Refund
PAY0007058,ORD0007058,UPI,Stripe,Pending,2026-03-20 19:52:52,94.04,USD,False,Partial Refund
PAY0007059,ORD0007059,PayPal,Stripe,Failed,2025-08-08 18:40:56,1450.3,USD,True,Refunded
PAY0007060,ORD0007060,Net Banking,Square,Success,2025-08-26 23:29:30,2726.48,USD,True,Partial Refund
PAY0007061,ORD0007061,Credit Card,Square,Success,2026-01-10 18:22:44,2440.51,USD,False,Partial Refund
PAY0007062,ORD0007062,Debit Card,Stripe,Failed,2025-09-22 19:53:54,716.26,USD,False,No Refund
PAY0007063,ORD0007063,PayPal,Razorpay,Failed,2026-03-02 14:19:10,2465.65,USD,True,No Refund
PAY0007064,ORD0007064,UPI,Razorpay,Success,2025-08-16 17:44:02,563.57,USD,False,Partial Refund
PAY0007065,ORD0007065,UPI,Square,Success,2025-10-28 22:07:15,185.95,USD,False,Partial Refund
PAY0007066,ORD0007066,Net Banking,Square,Success,2025-11-23 09:23:55,91.21,USD,True,Refunded
PAY0007067,ORD0007067,PayPal,Razorpay,Success,2025-06-06 19:59:08,1759.41,USD,False,Refunded
PAY0007068,ORD0007068,Net Banking,Square,Failed,2025-07-07 01:39:31,836.81,USD,False,No Refund
PAY0007069,ORD0007069,Net Banking,Razorpay,Success,2025-06-26 18:35:25,1345.09,USD,False,Partial Refund
PAY0007070,ORD0007070,Credit Card,PayPal,Failed,2025-12-15 21:37:49,263.57,USD,False,Refunded
PAY0007071,ORD0007071,UPI,Stripe,Failed,2026-03-28 02:09:37,2675.96,USD,False,No Refund
PAY0007072,ORD0007072,UPI,Stripe,Success,2025-06-21 04:23:21,1879.42,USD,False,Refunded
PAY0007073,ORD0007073,Debit Card,Square,Success,2025-07-17 04:11:10,3023.92,USD,False,No Refund
PAY0007074,ORD0007074,Credit Card,Stripe,Failed,2026-01-06 02:49:30,22.36,USD,True,Refunded
PAY0007075,ORD0007075,Net Banking,Square,Success,2025-10-11 10:37:39,4746.38,USD,False,Refunded
PAY0007076,ORD0007076,UPI,Stripe,Failed,2026-01-01 15:47:12,1081.04,USD,True,No Refund
PAY0007077,ORD0007077,PayPal,Razorpay,Success,2025-05-13 20:26:29,1862.61,USD,True,No Refund
PAY0007078,ORD0007078,PayPal,PayPal,Pending,2026-04-13 14:40:00,688.57,USD,True,No Refund
PAY0007079,ORD0007079,Debit Card,Stripe,Failed,2025-10-31 01:35:26,2559.46,USD,True,No Refund
PAY0007080,ORD0007080,Debit Card,Razorpay,Success,2026-01-12 04:05:39,2746.73,USD,False,Refunded
PAY0007081,ORD0007081,PayPal,Square,Failed,2025-10-10 05:22:16,1891.98,USD,False,Refunded
PAY0007082,ORD0007082,UPI,Stripe,Success,2026-01-26 20:08:32,363.37,USD,False,Refunded
PAY0007083,ORD0007083,Credit Card,PayPal,Failed,2026-02-22 04:00:27,410.75,USD,False,No Refund
PAY0007084,ORD0007084,Debit Card,Stripe,Pending,2025-06-17 22:36:23,449.79,USD,False,Partial Refund
PAY0007085,ORD0007085,PayPal,Square,Pending,2025-07-28 17:40:02,525.28,USD,True,Refunded
PAY0007086,ORD0007086,PayPal,Square,Success,2025-12-10 12:39:31,2291.18,USD,False,No Refund
PAY0007087,ORD0007087,Credit Card,PayPal,Pending,2025-09-27 08:11:54,829.01,USD,False,Partial Refund
PAY0007088,ORD0007088,Net Banking,Square,Failed,2025-05-14 07:24:38,2615.84,USD,False,Partial Refund
PAY0007089,ORD0007089,Net Banking,Stripe,Success,2025-11-18 08:15:51,526.65,USD,True,No Refund
PAY0007090,ORD0007090,Net Banking,PayPal,Pending,2025-12-26 05:15:25,670.43,USD,True,Partial Refund
PAY0007091,ORD0007091,PayPal,Stripe,Pending,2025-08-30 05:03:43,606.75,USD,False,Refunded
PAY0007092,ORD0007092,Net Banking,PayPal,Success,2025-06-07 20:19:38,336.23,USD,False,No Refund
PAY0007093,ORD0007093,Debit Card,PayPal,Success,2025-12-13 01:53:59,824.38,USD,False,Partial Refund
PAY0007094,ORD0007094,Credit Card,Stripe,Failed,2026-01-07 12:37:52,1076.58,USD,True,Partial Refund
PAY0007095,ORD0007095,Credit Card,PayPal,Pending,2025-09-18 10:15:43,3137.74,USD,False,No Refund
PAY0007096,ORD0007096,Debit Card,Razorpay,Failed,2025-06-10 07:02:27,1082.43,USD,False,No Refund
PAY0007097,ORD0007097,Credit Card,Square,Pending,2025-10-23 10:13:24,677.51,USD,False,No Refund
PAY0007098,ORD0007098,PayPal,PayPal,Pending,2026-04-29 15:18:45,516.75,USD,True,Partial Refund
PAY0007099,ORD0007099,Debit Card,Square,Pending,2026-04-28 17:47:15,3443.41,USD,True,Partial Refund
PAY0007100,ORD0007100,Debit Card,Razorpay,Failed,2025-10-16 07:57:50,2499.38,USD,False,Partial Refund
PAY0007101,ORD0007101,Credit Card,Razorpay,Failed,2025-08-20 23:08:13,77.62,USD,True,No Refund
PAY0007102,ORD0007102,Debit Card,Razorpay,Pending,2026-05-08 19:29:13,2458.79,USD,False,No Refund
PAY0007103,ORD0007103,Debit Card,Stripe,Pending,2026-02-24 00:41:24,945.22,USD,False,Partial Refund
PAY0007104,ORD0007104,PayPal,Stripe,Failed,2025-12-23 14:24:54,418.44,USD,False,Refunded
PAY0007105,ORD0007105,UPI,Razorpay,Pending,2025-12-30 07:06:58,970.58,USD,False,Partial Refund
PAY0007106,ORD0007106,Net Banking,Stripe,Pending,2025-08-02 02:55:38,1789.05,USD,False,Partial Refund
PAY0007107,ORD0007107,Net Banking,Square,Failed,2025-12-06 19:08:00,569.74,USD,False,Refunded
PAY0007108,ORD0007108,PayPal,Razorpay,Failed,2025-06-12 03:29:06,862.23,USD,False,Partial Refund
PAY0007109,ORD0007109,Net Banking,Stripe,Pending,2025-05-16 21:57:23,516.32,USD,False,Refunded
PAY0007110,ORD0007110,UPI,Razorpay,Pending,2026-01-25 06:38:09,2516.27,USD,False,Refunded
PAY0007111,ORD0007111,UPI,Square,Failed,2025-06-16 03:43:14,590.5,USD,False,Partial Refund
PAY0007112,ORD0007112,Debit Card,Razorpay,Failed,2026-01-21 15:58:52,880.79,USD,False,Partial Refund
PAY0007113,ORD0007113,Debit Card,Stripe,Failed,2025-07-28 22:35:26,3128.32,USD,True,No Refund
PAY0007114,ORD0007114,Credit Card,PayPal,Success,2025-09-24 17:36:42,1116.24,USD,False,No Refund
PAY0007115,ORD0007115,UPI,PayPal,Failed,2025-06-22 10:07:08,1880.86,USD,False,No Refund
PAY0007116,ORD0007116,Debit Card,Razorpay,Success,2025-09-07 20:00:57,1172.42,USD,False,Partial Refund
PAY0007117,ORD0007117,Credit Card,Razorpay,Success,2026-02-01 13:17:21,679.51,USD,False,Partial Refund
PAY0007118,ORD0007118,Net Banking,Razorpay,Success,2026-05-04 19:31:41,193.92,USD,False,Refunded
PAY0007119,ORD0007119,Net Banking,Razorpay,Pending,2025-12-31 12:27:10,511.63,USD,False,Refunded
PAY0007120,ORD0007120,UPI,Square,Success,2025-05-16 22:08:51,481.47,USD,True,No Refund
PAY0007121,ORD0007121,Debit Card,Stripe,Failed,2025-07-30 23:41:22,3822.17,USD,False,Refunded
PAY0007122,ORD0007122,PayPal,Square,Pending,2025-07-23 12:53:52,549.36,USD,False,Partial Refund
PAY0007123,ORD0007123,Debit Card,Square,Success,2025-12-31 10:29:01,321.27,USD,True,Refunded
PAY0007124,ORD0007124,PayPal,PayPal,Success,2025-07-12 00:44:52,3668.17,USD,False,No Refund
PAY0007125,ORD0007125,Net Banking,Square,Failed,2025-06-01 09:52:28,434.76,USD,False,Partial Refund
PAY0007126,ORD0007126,Net Banking,PayPal,Failed,2026-03-02 03:10:41,2656.51,USD,False,Partial Refund
PAY0007127,ORD0007127,PayPal,Square,Success,2025-11-04 21:24:55,1039.55,USD,False,Refunded
PAY0007128,ORD0007128,PayPal,Stripe,Failed,2026-03-18 03:53:34,282.19,USD,False,No Refund
PAY0007129,ORD0007129,Debit Card,Stripe,Success,2025-10-28 16:48:54,1864.78,USD,False,No Refund
PAY0007130,ORD0007130,UPI,Square,Pending,2025-08-21 06:46:57,2077.95,USD,True,Refunded
PAY0007131,ORD0007131,Net Banking,Razorpay,Pending,2026-01-21 07:23:56,307.07,USD,False,No Refund
PAY0007132,ORD0007132,Credit Card,PayPal,Failed,2025-08-19 13:20:31,829.92,USD,False,Refunded
PAY0007133,ORD0007133,Debit Card,Razorpay,Failed,2025-05-29 14:52:53,989.51,USD,True,Refunded
PAY0007134,ORD0007134,Debit Card,Square,Pending,2025-10-19 21:52:11,1081.26,USD,False,No Refund
PAY0007135,ORD0007135,PayPal,Stripe,Failed,2025-08-01 08:50:51,901.87,USD,False,Refunded
PAY0007136,ORD0007136,UPI,Razorpay,Failed,2026-02-25 00:09:30,1654.99,USD,False,No Refund
PAY0007137,ORD0007137,Net Banking,Razorpay,Pending,2026-04-10 21:05:09,2188.76,USD,False,No Refund
PAY0007138,ORD0007138,PayPal,Stripe,Failed,2025-05-23 18:49:05,1477.71,USD,False,Refunded
PAY0007139,ORD0007139,Credit Card,Razorpay,Pending,2026-03-02 12:47:59,3175.81,USD,False,No Refund
PAY0007140,ORD0007140,Net Banking,Stripe,Pending,2025-06-22 20:37:24,302.71,USD,False,Refunded
PAY0007141,ORD0007141,PayPal,Square,Success,2026-01-05 07:45:55,2663.83,USD,False,Partial Refund
PAY0007142,ORD0007142,UPI,Razorpay,Pending,2025-05-27 12:42:00,2034.86,USD,False,Partial Refund
PAY0007143,ORD0007143,PayPal,Razorpay,Pending,2025-05-10 08:06:43,2957.66,USD,False,Refunded
PAY0007144,ORD0007144,Net Banking,PayPal,Failed,2025-07-14 18:03:31,2288.89,USD,False,No Refund
PAY0007145,ORD0007145,UPI,Razorpay,Pending,2025-07-02 07:03:49,1155.4,USD,False,Partial Refund
PAY0007146,ORD0007146,Net Banking,Stripe,Success,2026-03-21 12:55:28,2344.65,USD,True,No Refund
PAY0007147,ORD0007147,Debit Card,Square,Failed,2025-09-13 18:00:35,2009.33,USD,False,Partial Refund
PAY0007148,ORD0007148,Credit Card,Stripe,Success,2026-02-22 21:57:04,5013.04,USD,True,No Refund
PAY0007149,ORD0007149,Debit Card,Razorpay,Pending,2025-08-12 06:36:14,1920.05,USD,True,No Refund
PAY0007150,ORD0007150,Debit Card,Square,Pending,2025-11-05 07:04:22,573.44,USD,False,Refunded
PAY0007151,ORD0007151,PayPal,Razorpay,Success,2025-09-28 10:18:44,138.84,USD,False,No Refund
PAY0007152,ORD0007152,UPI,Razorpay,Success,2026-03-31 03:18:04,3180.34,USD,True,Partial Refund
PAY0007153,ORD0007153,Net Banking,Razorpay,Pending,2026-04-22 14:44:26,471.57,USD,True,No Refund
PAY0007154,ORD0007154,UPI,Square,Pending,2025-06-10 15:48:51,2577.42,USD,False,Partial Refund
PAY0007155,ORD0007155,Debit Card,PayPal,Success,2026-03-25 19:01:50,1583.02,USD,True,No Refund
PAY0007156,ORD0007156,Credit Card,Stripe,Success,2026-01-18 21:36:32,2729.89,USD,False,No Refund
PAY0007157,ORD0007157,PayPal,Razorpay,Pending,2025-07-29 04:32:57,384.15,USD,False,No Refund
PAY0007158,ORD0007158,PayPal,Stripe,Failed,2026-02-24 20:10:14,1993.69,USD,False,No Refund
PAY0007159,ORD0007159,Credit Card,Stripe,Failed,2025-11-26 01:20:48,3491.73,USD,True,Partial Refund
PAY0007160,ORD0007160,PayPal,Square,Pending,2025-06-01 07:07:13,316.61,USD,False,Partial Refund
PAY0007161,ORD0007161,Debit Card,Stripe,Failed,2026-04-04 07:28:12,2144.08,USD,False,No Refund
PAY0007162,ORD0007162,UPI,Square,Failed,2025-10-28 14:49:19,490.05,USD,False,Partial Refund
PAY0007163,ORD0007163,Net Banking,PayPal,Failed,2026-05-08 03:49:22,505.35,USD,True,Partial Refund
PAY0007164,ORD0007164,UPI,PayPal,Success,2025-08-10 04:59:21,676.31,USD,True,No Refund
PAY0007165,ORD0007165,Credit Card,Square,Failed,2025-08-20 14:58:12,1897.53,USD,False,No Refund
PAY0007166,ORD0007166,Debit Card,Stripe,Failed,2026-05-08 20:13:54,2317.31,USD,False,Partial Refund
PAY0007167,ORD0007167,PayPal,PayPal,Failed,2026-04-13 01:20:17,4505.94,USD,False,Refunded
PAY0007168,ORD0007168,PayPal,Square,Failed,2026-02-08 08:24:07,4052.65,USD,True,No Refund
PAY0007169,ORD0007169,Credit Card,Square,Success,2025-05-12 20:12:50,2986.42,USD,False,No Refund
PAY0007170,ORD0007170,PayPal,Razorpay,Success,2026-04-16 06:27:05,1537.69,USD,False,No Refund
PAY0007171,ORD0007171,Net Banking,Stripe,Pending,2026-01-24 00:22:45,1724.09,USD,True,Partial Refund
PAY0007172,ORD0007172,PayPal,Razorpay,Success,2026-05-06 19:37:04,53.83,USD,False,No Refund
PAY0007173,ORD0007173,Net Banking,Razorpay,Pending,2025-07-13 14:50:34,1839.26,USD,False,No Refund
PAY0007174,ORD0007174,UPI,Stripe,Failed,2025-06-02 23:17:54,233.61,USD,False,Partial Refund
PAY0007175,ORD0007175,Credit Card,Stripe,Success,2025-09-06 14:20:09,742.03,USD,False,Partial Refund
PAY0007176,ORD0007176,PayPal,PayPal,Success,2026-02-09 09:56:36,2691.07,USD,False,No Refund
PAY0007177,ORD0007177,UPI,Razorpay,Pending,2025-09-11 21:45:02,1988.77,USD,True,No Refund
PAY0007178,ORD0007178,Credit Card,Square,Success,2026-02-18 03:33:55,1164.04,USD,False,Partial Refund
PAY0007179,ORD0007179,Credit Card,Square,Success,2025-12-10 18:06:32,1520.54,USD,False,No Refund
PAY0007180,ORD0007180,PayPal,Stripe,Pending,2025-11-15 23:55:30,694.87,USD,False,Refunded
PAY0007181,ORD0007181,Debit Card,Razorpay,Failed,2026-04-08 17:08:18,2033.93,USD,True,Partial Refund
PAY0007182,ORD0007182,Debit Card,PayPal,Success,2025-09-28 08:43:21,3788.69,USD,False,No Refund
PAY0007183,ORD0007183,UPI,Razorpay,Pending,2025-09-25 20:36:09,589.8,USD,False,Refunded
PAY0007184,ORD0007184,UPI,PayPal,Pending,2026-01-03 23:00:00,2257.61,USD,False,Partial Refund
PAY0007185,ORD0007185,Credit Card,Stripe,Failed,2025-07-13 18:14:16,457.85,USD,False,Refunded
PAY0007186,ORD0007186,Debit Card,Square,Failed,2026-02-11 23:34:33,2697.21,USD,False,Refunded
PAY0007187,ORD0007187,PayPal,Stripe,Failed,2025-08-05 02:13:43,2427.34,USD,False,No Refund
PAY0007188,ORD0007188,Net Banking,Razorpay,Success,2025-12-12 23:29:48,3610.72,USD,False,Refunded
PAY0007189,ORD0007189,Net Banking,PayPal,Pending,2025-10-28 17:30:58,2661.0,USD,False,Refunded
PAY0007190,ORD0007190,Debit Card,PayPal,Pending,2026-04-30 10:55:36,528.03,USD,False,No Refund
PAY0007191,ORD0007191,Net Banking,Stripe,Success,2026-04-20 21:14:00,2056.45,USD,False,No Refund
PAY0007192,ORD0007192,Debit Card,Square,Success,2025-05-21 06:38:37,436.54,USD,True,Refunded
PAY0007193,ORD0007193,Credit Card,Stripe,Success,2025-11-30 09:29:07,856.99,USD,False,Refunded
PAY0007194,ORD0007194,Net Banking,PayPal,Pending,2025-07-10 07:57:51,1866.42,USD,False,No Refund
PAY0007195,ORD0007195,UPI,Razorpay,Failed,2026-01-17 22:06:29,1148.18,USD,False,Partial Refund
PAY0007196,ORD0007196,PayPal,Razorpay,Failed,2025-09-09 21:50:51,84.83,USD,False,Partial Refund
PAY0007197,ORD0007197,Net Banking,Razorpay,Pending,2026-03-11 01:17:35,2406.19,USD,True,Refunded
PAY0007198,ORD0007198,PayPal,Razorpay,Failed,2026-01-13 01:28:53,750.28,USD,True,No Refund
PAY0007199,ORD0007199,Net Banking,PayPal,Failed,2025-05-09 04:29:16,42.49,USD,False,No Refund
PAY0007200,ORD0007200,Credit Card,Square,Pending,2025-11-14 01:38:44,733.82,USD,False,Refunded
PAY0007201,ORD0007201,Net Banking,Square,Success,2025-05-15 10:11:18,74.3,USD,False,No Refund
PAY0007202,ORD0007202,Credit Card,Stripe,Failed,2025-08-05 10:51:28,277.55,USD,True,Partial Refund
PAY0007203,ORD0007203,PayPal,Square,Failed,2026-04-02 08:54:45,2665.12,USD,False,Partial Refund
PAY0007204,ORD0007204,Net Banking,PayPal,Pending,2025-08-26 22:43:51,954.07,USD,False,No Refund
PAY0007205,ORD0007205,Net Banking,Razorpay,Pending,2025-10-17 04:52:38,2159.63,USD,False,No Refund
PAY0007206,ORD0007206,UPI,Square,Failed,2026-04-23 17:02:31,970.45,USD,False,No Refund
PAY0007207,ORD0007207,PayPal,Razorpay,Pending,2025-09-03 09:17:30,3012.9,USD,False,Refunded
PAY0007208,ORD0007208,Net Banking,Stripe,Pending,2025-11-17 15:12:32,708.03,USD,False,No Refund
PAY0007209,ORD0007209,PayPal,Razorpay,Failed,2025-07-22 10:46:31,27.03,USD,False,Refunded
PAY0007210,ORD0007210,Debit Card,Razorpay,Failed,2026-02-21 00:27:01,363.93,USD,False,No Refund
PAY0007211,ORD0007211,Debit Card,Razorpay,Pending,2025-07-16 16:34:12,1959.28,USD,True,Refunded
PAY0007212,ORD0007212,Debit Card,PayPal,Success,2025-07-31 20:56:39,2213.11,USD,False,Refunded
PAY0007213,ORD0007213,PayPal,PayPal,Pending,2025-10-04 05:15:46,4764.22,USD,True,No Refund
PAY0007214,ORD0007214,UPI,PayPal,Pending,2025-09-25 05:08:19,2472.08,USD,False,Refunded
PAY0007215,ORD0007215,PayPal,Stripe,Failed,2026-01-26 07:28:08,1485.47,USD,True,Refunded
PAY0007216,ORD0007216,Debit Card,Square,Pending,2025-06-07 06:51:38,251.08,USD,False,Refunded
PAY0007217,ORD0007217,PayPal,Square,Pending,2025-11-05 10:36:34,640.12,USD,False,Partial Refund
PAY0007218,ORD0007218,Credit Card,PayPal,Success,2025-08-23 00:43:13,154.32,USD,False,Partial Refund
PAY0007219,ORD0007219,UPI,Razorpay,Success,2025-08-02 06:03:19,223.4,USD,False,No Refund
PAY0007220,ORD0007220,PayPal,Stripe,Success,2025-09-18 09:01:02,2416.71,USD,True,Refunded
PAY0007221,ORD0007221,Net Banking,PayPal,Pending,2026-01-31 04:44:32,1436.89,USD,True,Refunded
PAY0007222,ORD0007222,Debit Card,Stripe,Failed,2025-05-17 09:44:09,136.18,USD,True,Refunded
PAY0007223,ORD0007223,Debit Card,Stripe,Failed,2026-04-24 20:41:35,1573.05,USD,True,Partial Refund
PAY0007224,ORD0007224,Debit Card,Razorpay,Failed,2026-01-05 22:53:46,203.78,USD,False,Partial Refund
PAY0007225,ORD0007225,UPI,PayPal,Failed,2026-01-15 12:39:04,3728.93,USD,False,Partial Refund
PAY0007226,ORD0007226,Debit Card,Razorpay,Pending,2025-12-16 20:24:34,1895.83,USD,False,Refunded
PAY0007227,ORD0007227,Debit Card,Razorpay,Success,2025-05-27 23:25:10,2360.25,USD,False,Partial Refund
PAY0007228,ORD0007228,PayPal,PayPal,Success,2026-03-20 19:00:55,1300.82,USD,False,Partial Refund
PAY0007229,ORD0007229,Credit Card,Razorpay,Success,2026-02-11 15:25:12,2626.5,USD,False,Refunded
PAY0007230,ORD0007230,Net Banking,Square,Success,2026-01-25 10:25:17,2729.4,USD,True,Refunded
PAY0007231,ORD0007231,Debit Card,Square,Success,2025-05-22 21:37:49,1427.2,USD,False,No Refund
PAY0007232,ORD0007232,Debit Card,Square,Failed,2025-08-27 13:58:55,254.02,USD,False,Refunded
PAY0007233,ORD0007233,Net Banking,PayPal,Failed,2026-01-28 20:28:00,1404.69,USD,False,Refunded
PAY0007234,ORD0007234,UPI,Razorpay,Failed,2026-04-16 17:13:06,370.91,USD,True,Refunded
PAY0007235,ORD0007235,UPI,Stripe,Success,2026-01-08 03:24:14,1926.51,USD,False,Refunded
PAY0007236,ORD0007236,UPI,Razorpay,Success,2025-07-31 04:28:18,3686.78,USD,False,No Refund
PAY0007237,ORD0007237,Net Banking,Stripe,Pending,2025-08-17 02:39:49,1069.54,USD,True,Refunded
PAY0007238,ORD0007238,UPI,Stripe,Success,2025-08-20 10:14:03,430.91,USD,False,Partial Refund
PAY0007239,ORD0007239,Net Banking,Square,Pending,2026-03-12 14:25:10,561.69,USD,False,No Refund
PAY0007240,ORD0007240,PayPal,PayPal,Pending,2025-09-04 10:03:18,254.29,USD,False,Partial Refund
PAY0007241,ORD0007241,PayPal,Square,Failed,2025-12-30 05:10:43,2372.31,USD,False,Refunded
PAY0007242,ORD0007242,Debit Card,Stripe,Success,2026-03-19 13:18:40,476.49,USD,False,Refunded
PAY0007243,ORD0007243,Debit Card,Stripe,Success,2025-08-27 20:30:32,2122.3,USD,False,Partial Refund
PAY0007244,ORD0007244,Net Banking,Stripe,Pending,2025-06-24 17:32:13,978.21,USD,False,Partial Refund
PAY0007245,ORD0007245,UPI,Stripe,Success,2025-08-02 08:42:17,1944.74,USD,False,Refunded
PAY0007246,ORD0007246,Credit Card,PayPal,Failed,2025-07-02 00:28:35,1146.14,USD,True,No Refund
PAY0007247,ORD0007247,Debit Card,Razorpay,Failed,2025-11-11 12:01:51,3006.47,USD,False,Partial Refund
PAY0007248,ORD0007248,PayPal,Razorpay,Success,2025-10-09 03:04:00,1894.54,USD,False,Refunded
PAY0007249,ORD0007249,Credit Card,Square,Pending,2025-10-12 07:12:48,3267.04,USD,False,Refunded
PAY0007250,ORD0007250,PayPal,Stripe,Failed,2026-02-02 09:39:26,2907.36,USD,False,Partial Refund
PAY0007251,ORD0007251,Credit Card,Square,Success,2025-12-22 09:47:10,3041.03,USD,False,No Refund
PAY0007252,ORD0007252,Debit Card,Square,Pending,2025-08-27 12:47:46,1044.39,USD,False,No Refund
PAY0007253,ORD0007253,PayPal,PayPal,Pending,2026-03-24 04:25:18,570.44,USD,True,Partial Refund
PAY0007254,ORD0007254,PayPal,PayPal,Failed,2025-07-25 15:57:12,3680.24,USD,False,No Refund
PAY0007255,ORD0007255,Credit Card,Stripe,Pending,2025-11-03 05:03:28,1114.69,USD,False,No Refund
PAY0007256,ORD0007256,Debit Card,Square,Success,2025-05-29 09:44:22,758.95,USD,True,No Refund
PAY0007257,ORD0007257,Net Banking,PayPal,Success,2025-10-24 07:26:57,4920.54,USD,False,No Refund
PAY0007258,ORD0007258,Credit Card,Square,Failed,2025-10-05 06:32:06,2207.2,USD,True,Partial Refund
PAY0007259,ORD0007259,Credit Card,Square,Pending,2025-08-21 07:47:26,180.39,USD,False,Partial Refund
PAY0007260,ORD0007260,UPI,Razorpay,Failed,2025-12-09 05:21:54,3877.2,USD,False,No Refund
PAY0007261,ORD0007261,Credit Card,Razorpay,Success,2025-08-11 07:04:01,885.15,USD,False,Refunded
PAY0007262,ORD0007262,Credit Card,Square,Pending,2026-04-04 23:29:15,2261.2,USD,True,Partial Refund
PAY0007263,ORD0007263,Net Banking,Razorpay,Success,2025-06-06 08:39:32,2001.08,USD,False,No Refund
PAY0007264,ORD0007264,Net Banking,Square,Pending,2026-05-05 13:47:09,362.46,USD,True,No Refund
PAY0007265,ORD0007265,Credit Card,Razorpay,Success,2025-08-27 10:54:23,271.01,USD,False,No Refund
PAY0007266,ORD0007266,PayPal,PayPal,Pending,2025-10-16 02:24:59,138.92,USD,True,Partial Refund
PAY0007267,ORD0007267,Credit Card,Razorpay,Failed,2025-07-16 08:51:43,3680.96,USD,False,No Refund
PAY0007268,ORD0007268,Credit Card,PayPal,Failed,2025-10-19 13:36:07,864.82,USD,True,No Refund
PAY0007269,ORD0007269,UPI,PayPal,Failed,2025-12-02 13:25:59,4684.1,USD,False,Refunded
PAY0007270,ORD0007270,Debit Card,Square,Pending,2025-06-22 15:30:37,1287.3,USD,False,Partial Refund
PAY0007271,ORD0007271,Credit Card,Square,Failed,2025-12-06 23:31:52,4234.2,USD,False,Partial Refund
PAY0007272,ORD0007272,Debit Card,Stripe,Pending,2025-05-11 04:07:44,4773.8,USD,False,No Refund
PAY0007273,ORD0007273,UPI,Square,Success,2026-01-19 13:15:57,316.5,USD,False,Partial Refund
PAY0007274,ORD0007274,Credit Card,Razorpay,Pending,2025-10-06 15:48:41,870.22,USD,True,Partial Refund
PAY0007275,ORD0007275,Net Banking,Square,Pending,2025-11-20 18:54:50,585.27,USD,True,Partial Refund
PAY0007276,ORD0007276,UPI,Stripe,Failed,2025-08-21 20:08:46,2306.59,USD,False,No Refund
PAY0007277,ORD0007277,Debit Card,PayPal,Failed,2026-05-06 21:23:02,606.95,USD,True,No Refund
PAY0007278,ORD0007278,Debit Card,Razorpay,Success,2025-10-20 22:48:16,206.33,USD,False,Refunded
PAY0007279,ORD0007279,PayPal,Square,Pending,2026-02-22 06:34:25,4420.03,USD,False,No Refund
PAY0007280,ORD0007280,PayPal,Square,Pending,2025-07-20 08:10:15,2976.22,USD,False,Partial Refund
PAY0007281,ORD0007281,UPI,Stripe,Success,2025-10-24 12:32:39,3823.76,USD,False,No Refund
PAY0007282,ORD0007282,Credit Card,Razorpay,Success,2025-08-16 09:50:22,2286.96,USD,False,Refunded
PAY0007283,ORD0007283,Credit Card,PayPal,Failed,2025-12-11 21:03:28,418.92,USD,False,Partial Refund
PAY0007284,ORD0007284,PayPal,Razorpay,Pending,2026-02-21 05:00:41,1316.49,USD,False,Partial Refund
PAY0007285,ORD0007285,PayPal,Stripe,Success,2025-11-29 00:36:06,1956.15,USD,False,Partial Refund
